,PlatformWindows,PlatformLinux,PlatformMac,GenreIsNonGame
1358,True,False,False,False
1359,True,False,False,False
1360,True,False,False,False
1361,True,True,True,False
1362,True,False,False,False
1363,True,False,False,False
1364,True,False,False,False
1365,True,False,False,False
1366,True,False,False,False
1367,True,True,True,False
1368,True,False,False,False
1369,True,False,False,False
1370,True,False,False,False
1371,True,False,False,False
1372,True,False,False,False
1373,True,False,False,False
1374,True,False,True,False
1375,True,False,False,False
1376,True,False,True,False
1377,True,False,False,False
1378,True,True,True,False
1379,True,True,True,False
1380,True,True,True,False
1381,True,True,True,False
1382,True,False,False,False
1383,True,False,True,False
1384,True,False,False,False
1385,True,False,False,False
1386,True,False,False,False
1387,True,True,True,False
1388,True,False,False,False
1389,True,False,True,False
1390,True,False,False,False
1391,True,False,False,False
1392,True,False,False,False
1393,True,False,False,False
1394,True,False,False,False
1395,True,False,False,False
1396,True,False,False,False
1397,True,False,False,False
1398,True,False,False,False
1399,True,False,False,False
1400,True,False,False,False
1401,True,False,False,False
1402,True,False,False,False
1403,True,True,False,False
1404,True,False,False,False
1405,True,True,True,False
1406,True,False,False,False
1407,True,False,True,False
1408,True,False,True,False
1409,True,False,True,False
1410,True,False,True,False
1411,True,False,True,False
1412,True,False,True,False
1413,True,False,True,False
1414,True,False,True,False
1415,True,False,True,False
1416,True,False,True,False
1417,True,False,True,False
1418,True,True,True,False
1419,True,True,True,False
1420,True,True,True,False
1421,True,False,False,False
1422,True,False,False,False
1423,True,True,True,False
1424,True,False,False,False
1425,True,True,False,False
1426,True,False,False,False
1427,True,False,False,False
1428,True,False,False,False
1429,True,True,True,False
1430,True,False,False,False
1431,True,False,False,False
1432,True,False,False,False
1433,True,False,False,False
1434,True,False,False,False
1435,True,False,True,False
1436,True,True,True,False
1437,True,False,False,False
1438,True,False,False,False
1439,True,False,False,False
1440,True,False,True,False
1441,True,True,True,False
1442,True,False,False,False
1443,True,False,False,False
1444,True,False,False,False
1445,True,False,False,False
1446,True,False,False,False
1447,True,False,False,False
1448,True,False,False,False
1449,True,True,True,False
1450,True,False,False,False
1451,True,False,False,False
1452,True,False,True,False
1453,True,False,True,False
1457,True,False,False,False
1458,True,False,True,False
1459,True,False,False,False
1460,True,False,False,False
1461,True,False,False,False
1462,True,False,False,False
1463,True,True,True,False
1464,True,False,False,False
1465,True,False,True,False
1466,True,False,True,False
1467,True,False,True,False
1468,True,False,False,False
1469,True,False,True,False
1470,True,False,False,False
1471,True,False,False,False
1472,True,False,True,False
1473,True,False,True,False
1474,True,False,True,False
1475,True,False,False,False
1476,True,False,False,False
1477,True,True,True,False
1478,True,False,False,False
1479,True,False,False,False
1480,True,True,True,False
1481,True,True,True,False
1482,True,False,False,False
1483,True,False,False,False
1484,True,False,False,False
1485,True,False,False,False
1486,True,True,True,False
1487,True,False,False,False
1488,True,False,False,False
1489,True,True,True,False
1490,True,False,False,False
1491,True,False,False,False
1492,True,False,True,False
1493,True,False,False,False
1494,True,False,False,False
1495,True,False,False,False
1496,True,False,False,False
1497,True,False,False,False
1498,True,False,False,False
1499,True,False,False,False
1500,True,False,False,False
1501,True,False,False,False
1502,True,False,True,False
1503,True,False,False,False
1504,True,False,False,False
1505,True,False,False,False
1506,True,False,False,False
1507,True,True,True,False
1508,True,True,True,False
1509,True,True,True,False
1510,True,False,False,False
1511,True,False,False,False
1512,True,False,False,False
1513,True,True,True,False
1514,True,False,False,False
1515,True,True,True,False
1516,True,True,True,False
1517,True,False,True,False
1518,True,False,False,False
1519,True,False,False,False
1520,True,True,True,False
1521,True,True,True,False
1522,True,False,False,False
1523,True,False,False,False
1524,True,False,False,False
1525,True,False,False,False
1526,True,False,True,False
1527,True,False,False,False
1528,True,False,False,False
1529,True,False,True,False
1530,True,False,True,False
1531,True,False,False,False
1532,True,False,False,False
1533,True,False,False,False
1534,True,False,True,False
1535,True,False,False,False
1536,True,False,False,False
1537,True,False,False,False
1538,True,False,False,False
1539,True,False,True,False
1540,True,False,False,False
1541,True,False,True,False
1542,True,False,False,False
1543,True,True,True,False
1544,True,False,False,False
1545,True,False,False,False
1546,True,True,True,False
1547,True,False,False,False
1548,True,False,False,False
1549,True,False,False,False
1550,True,True,True,False
1551,True,True,True,False
1552,True,True,True,False
1553,True,False,False,False
1554,True,False,False,False
1555,True,False,False,False
1556,True,False,False,False
